"File","Line","Literal","Category"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminEventsMn\AdminEventsMn.tsx","995","placeholder=""https://...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminEventsMn\AdminEventsMn.tsx","1080","placeholder=""https://...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","528","importWarnings.join("" | "")","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","558","<div className=""text-center py-12 text-gray-500 dark:text-gray-400"">
            Loading...
          </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","626","event.startDate
                        ? new Date(event.startDate).toLocaleDateString()
                        : ""-""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","746","<div className=""py-16 text-center text-gray-500 dark:text-gray-400"">
                      Loading...
                    </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","792","event.pairId || ""-""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","887","placeholder=""10423""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","965","placeholder=""Watch Now""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","980","placeholder=""https://...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","998","placeholder=""https://...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminFeaturedEvents\AdminFeaturedEvents.tsx","1083","placeholder=""https://...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","221","<p className=""mt-1 text-2xl font-bold"">
                {stats.byVariant.standard} / {stats.byVariant.chess960}
              </p>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","338","game.event || ""NeonGambit Game""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","356","game.rated ? ""Rated"" : ""Casual""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","356","game.rated ? ""Rated"" : ""Casual""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","365","game.variant || ""standard""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","368","game.timeControl || ""-""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\AdminGames.tsx","373","owner?.fullName || ""Unknown""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\GameFormModal.tsx","215","placeholder=""e.g. 300+0""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\GameFormModal.tsx","297","placeholder=""YYYY.MM.DD""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\GameFormModal.tsx","323","placeholder=""checkmate, resign, timeout...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\GameFormModal.tsx","339","placeholder=""e4 e5 Nf3 Nc6 ...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminGames\GameFormModal.tsx","355","placeholder=""1. e4 e5 2. Nf3 ...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminUsers\UserRow.tsx","91","email || ""-""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminUsers\UserRow.tsx","107","{"" / ""}","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminUsers\UserRow.tsx","109","{"" / ""}","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\adminUsers\UserRow.tsx","122","<span className=""text-sm text-gray-600 dark:text-gray-400"">
            {winRate}%
          </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\analyze960\ReplayContent960.tsx","108","orientation=""vertical""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\analyze\AnalysisLoadingOverlay.tsx","27","<span>{progress}%</span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\analyze\ReplayContent.tsx","118","orientation=""vertical""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\friends\Friends.tsx","460","<span className=""text-slate-600"">â€¢</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\friends\Friends.tsx","555","<span className=""text-slate-500"">
                  â€¢ {t(""Friends since"")} {new Date(friend.since).toLocaleDateString()}
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\game\Game.tsx","135","avatarLetter=""?""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\game\Game.tsx","136","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\game\Game.tsx","182","user?.fullName?.substring(0, 2).toUpperCase() || ""U""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\game\Game.tsx","185","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","890","<div className=""absolute inset-0 flex items-center justify-center bg-black/60 text-lg font-semibold text-white backdrop-blur-sm"">
                          +{extra}
                        </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1286","c.unreadCount > 99 ? ""99+"" : c.unreadCount","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1493","sg.result || ""â€”""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1498","sg.variant === ""chess960"" ? ""960"" : """"","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1513","<span className={`text-[11px] font-normal ${mine ? ""text-cyan-100/70"" : ""text-slate-500""}`}>({sg.whiteElo})</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1513","<span className={`text-[11px] font-normal ${mine ? ""text-cyan-100/70"" : ""text-slate-500""}`}>({sg.whiteElo})</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1516","<span className={`text-[11px] font-normal ${mine ? ""text-cyan-100/70"" : ""text-slate-500""}`}>({sg.blackElo})</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1516","<span className={`text-[11px] font-normal ${mine ? ""text-cyan-100/70"" : ""text-slate-500""}`}>({sg.blackElo})</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1522","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>Â·</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1528","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>Â·</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1534","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>Â·</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1540","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>Â·</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1660","<span>
                            {pendingImages.length}{"" ""}
                            {pendingImages.length === 1
                              ? t(""messages.media.imageSelected"", ""image selected"")
                              : t(""messages.media.imagesSelected"", ""images selected"")} -{"" ""}
                            {formatBytes(totalPendingImageBytes)}
                          </span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\Messages.tsx","1706","<span className=""text-xs text-brand-300/90""> <Trans>Type</Trans> <span className=""font-mono font-semibold""><Trans>/game1</Trans></span>, <span className=""font-mono font-semibold""><Trans>/game2</Trans></span><Trans>, etc. to share a game from your profile history</Trans> </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\AttachmentGrid.tsx","50","videos[0].filename || ""Video""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\AttachmentGrid.tsx","96","attachment.filename || ""attachment""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\AttachmentGrid.tsx","101","<div className=""absolute inset-0 flex items-center justify-center bg-black/60 text-lg font-semibold text-white backdrop-blur-sm"">
                        +{extra}
                      </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\ConversationSidebar.tsx","193","conversation.unreadCount > 99
                                    ? ""99+""
                                    : conversation.unreadCount","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MediaViewerModal.tsx","61","current?.filename || ""attachment""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MediaViewerModal.tsx","67","video ? ""Video"" : ""Photo""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MediaViewerModal.tsx","67","video ? ""Video"" : ""Photo""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MessageComposer.tsx","161","pendingImages.length === 1 ? ""image selected"" : ""images selected""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MessageComposer.tsx","161","pendingImages.length === 1 ? ""image selected"" : ""images selected""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MessageComposer.tsx","161","<span>
                {pendingImages.length}{"" ""}
                {pendingImages.length === 1 ? ""image selected"" : ""images selected""} -{"" ""}
                {formatBytes(totalPendingImageBytes)}
              </span>","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\MessageComposer.tsx","210","<span className=""text-xs text-brand-300/90""> <Trans>Type</Trans> <span className=""font-mono font-semibold""><Trans>/game1</Trans></span>,{"" ""}
              <span className=""font-mono font-semibold""><Trans>/game2</Trans></span><Trans>, etc. to share a game from your profile history</Trans> </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","50","<span
                className={`text-[11px] font-normal ${
                  mine ? ""text-cyan-100/70"" : ""text-slate-500""
                }`}
              >
                ({game.whiteElo})
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","51","<span
                className={`text-[11px] font-normal ${
                  mine ? ""text-cyan-100/70"" : ""text-slate-500""
                }`}
              >
                ({game.whiteElo})
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","63","<span
                className={`text-[11px] font-normal ${
                  mine ? ""text-cyan-100/70"" : ""text-slate-500""
                }`}
              >
                ({game.blackElo})
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","64","<span
                className={`text-[11px] font-normal ${
                  mine ? ""text-cyan-100/70"" : ""text-slate-500""
                }`}
              >
                ({game.blackElo})
              </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","78","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>
                  Â·
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","89","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>
                  Â·
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","97","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>
                  Â·
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\messages\components\SharedGameCard.tsx","105","<span className={mine ? ""text-cyan-100/40"" : ""text-slate-600""}>
                  Â·
                </span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","546","[""red"", ""blue"", ""yellow"", ""green""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","546","[""red"", ""blue"", ""yellow"", ""green""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","546","[""red"", ""blue"", ""yellow"", ""green""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","546","[""red"", ""blue"", ""yellow"", ""green""]","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","560","isYou ? "" (You)"" : """"","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","869","perspectiveColor=""red""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","892","queueStatus || ""Searching 4-player match...""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","910","selectedTimeOption?.label || ""5+0""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","964","isConnected ? ""Search Match"" : ""Server Offline""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","964","isConnected ? ""Search Match"" : ""Server Offline""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1048","isMyTurn
                  ? ""Your Turn""
                  : `${displayedState.turn.toUpperCase()} to move`","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1081","players[playerColor]?.name || user?.fullName || ""You""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1084","isReviewingPastMove
                ? `. Reviewing move ${selectedPly} of ${latestPly}.`
                : "".""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1130","rowClassName=""rounded-lg bg-gray-100 dark:bg-slate-800/70 py-1""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1131","moveNumberClassName=""w-10 px-2 text-gray-500 dark:text-gray-400""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1132","moveCellClassName=""rounded px-2 py-1 text-sm font-mono transition-colors""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1133","activeMoveClassName=""bg-[#00e5a0]/20 text-[#00e5a0] font-semibold""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playFourPlayer\FourPlayerChess.tsx","1134","inactiveMoveClassName=""text-gray-700 dark:text-gray-200""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1761","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1765","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1768","borderRadius: ""8px""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1769","boxShadow: ""0 8px 24px rgba(2, 6, 23, 0.45)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1809","mode=""wait""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1816","ease: ""easeOut""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1949","rowClassName=""grid grid-cols-[30px_minmax(0,1fr)_minmax(0,1fr)] gap-1.5 items-center text-sm""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1950","moveNumberClassName=""text-[#334155]""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1951","moveCellClassName=""font-medium rounded-[5px] px-2 py-1 bg-[#1a2640] text-[#94a3b8]""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1952","activeMoveClassName=""bg-[linear-gradient(135deg,rgb(var(--color-brand-500-rgb)),rgb(var(--color-brand-600-rgb)))] text-white shadow-[0_2px_8px_rgb(var(--color-brand-500-rgb)/0.28)]""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1953","inactiveMoveClassName=""text-[#94a3b8]""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","1955","missingMoveText=""--""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2098","<span style={{ color: ""#64748b"" }}>#{line.rank}</span>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2259","<div
                        style={{
                          padding: ""0 12px 10px"",
                          fontSize: 11,
                          color: ""#f59e0b"",
                          fontFamily: '""Roboto Mono"", monospace',
                        }}
                      >
                        {t(""practice.workspace.freeMove.queuedPreMove"", ""Queued pre-move"")}:{"" ""}
                        {preMove.from}{""->""}
                        {preMove.to}
                        {preMove.promotion ?? """"}
                      </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2260","{""->""}","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2306","ease: ""easeOut""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2348","positionBuilderModeIcon?.(
                          ""rgb(var(--color-brand-500-rgb))"",
                        )","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","2990","ease: ""easeOut""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","3075","isActive ? ""rgb(var(--color-brand-500-rgb))"" : ""#94a3b8""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playPractice\PlayPractice.tsx","3075","isActive ? ""rgb(var(--color-brand-500-rgb))"" : ""#94a3b8""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","357","avatarLetter=""V""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","358","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","386","boxShadow:
                            ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","390","boxShadow:
                            ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","394","boxShadow:
                            ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","398","boxShadow:
                            ""inset 0 0 0 9999px rgba(250, 204, 21, 0.16)""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","405","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","409","transition: ""background-color 160ms ease""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","424","user?.fullName?.substring(0, 2).toUpperCase() || ""Y""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playVariants\PlayVariants.tsx","426","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","338","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","380","user?.fullName?.substring(0, 2).toUpperCase() || ""Y""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","382","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","427","<div className=""text-sm text-gray-500 dark:text-gray-400"">
                        {t(""quickMatch.result.rating"", ""Rating"")}: {bot.rating}
                      </div>","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","449","moveCellClassName=""rounded px-2 py-1 transition-colors""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","450","activeMoveClassName=""bg-[#00e5a0]/20 text-[#00e5a0] font-semibold""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGamePage.tsx","451","inactiveMoveClassName=""text-gray-800 dark:text-gray-200""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","128","gameSettings.selectedBot?.title || ""AI opponent""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","130","avatarStyle=""opponent""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","171","user?.fullName?.substring(0, 2).toUpperCase() || ""U""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","174","avatarStyle=""player""","safe_technical"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","198","gameSettings.selectedBot?.name || ""Stockfish""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","206","gameSettings.selectedBot?.rating || ""N/A""","must_translate"
"C:\Users\User\OneDrive\Desktop\Diploma Code V2\ChessWebV3 - Copy\src\pages\playWithBot\BotGameView.tsx","220","inactiveMoveClassName=""text-gray-800 dark:text-gray-200""","safe_technical"
